date,nb_seismes,mag_max,mag_mean,mag_median,depth_mean,tsunami_sum,nb_zones,nb_seismes_clean,energy_sum,lag_1,lag_2,lag_3,lag_4,lag_8,lag_12,lag_52,energy_lag_1,energy_lag_2,energy_lag_4,zones_lag_1,zones_lag_2,rolling_mean_4,rolling_mean_8,rolling_mean_12,rolling_mean_26,rolling_std_4,rolling_std_8,rolling_std_12,rolling_max_4,rolling_max_8,energy_rolling_4,energy_rolling_8,week_of_year,month,quarter,year,week_sin,week_cos,month_sin,month_cos,energy_per_seisme,tsunami_ratio,mag_spread,delta_seismes,log_energy
2022-06-06,296,6.4,4.472398648648649,4.4,96.83650352354393,4,233,296.0,13689633397.147087,242.0,281.0,261.0,281.0,330.0,304.0,341.0,78096302750.51848,34280264032.086246,10564918709.7706,195.0,216.0,266.25,287.75,312.1666666666667,321.03846153846155,18.714967272212718,36.7685813083479,55.15075757055418,281.0,348.0,35698747040.97647,22490221409.861282,23,6.0,2.0,2022.0,0.35460488704253584,-0.9350162426854147,1.2246467991473532e-16,-1.0,46093041.74123599,0.0134680134680134,1.9276013513513517,54.0,23.3399046970823
2022-06-13,298,6.5,4.508724832214765,4.5,83.5722117174396,1,250,298.0,10800629817.001348,296.0,242.0,281.0,261.0,302.0,437.0,275.0,13689633397.147087,78096302750.51848,19853502671.530537,233.0,195.0,270.0,283.5,311.5,318.7307692307692,23.537204591879497,32.95451410656843,55.30658353051796,296.0,348.0,36479925712.82059,23118618500.891834,24,6.0,2.0,2022.0,0.23931566428755768,-0.970941817426052,1.2246467991473532e-16,-1.0,36122507.74916839,0.0033444816053511,1.9912751677852354,2.0,23.10287028585785
2022-06-20,284,5.9,4.466584507042254,4.4,108.1234823943662,0,228,284.0,4184678487.449992,298.0,296.0,242.0,281.0,348.0,336.0,259.0,10800629817.001348,13689633397.147087,34280264032.086246,250.0,233.0,279.25,283.0,299.9166666666667,315.11538461538464,25.966324345197442,32.66277916615732,38.69333589165221,298.0,348.0,34216707499.188293,23664732812.971096,25,6.0,2.0,2022.0,0.12053668025532308,-0.992708874098054,1.2246467991473532e-16,-1.0,14683082.412105236,0.0,1.4334154929577467,-14.0,22.154695713193547
2022-06-27,265,6.0,4.501132075471698,4.4,90.59658490566038,0,222,265.0,6282624831.002699,284.0,298.0,296.0,242.0,257.0,367.0,247.0,4184678487.449992,10800629817.001348,78096302750.51848,228.0,250.0,280.0,275.0,295.5833333333333,313.46153846153845,26.076809620810465,19.755650186357578,37.16659872259014,298.0,298.0,26692811113.029232,22022945323.365383,26,6.0,2.0,2022.0,-3.216245299353273e-16,-1.0,1.2246467991473532e-16,-1.0,23618890.34211541,0.0,1.4988679245283016,-19.0,22.561053696982103
2022-07-04,304,6.0,4.458388157894737,4.4,85.30848355263157,2,242,304.0,6530348586.88149,265.0,284.0,298.0,296.0,281.0,330.0,270.0,6282624831.002699,4184678487.449992,13689633397.147087,222.0,228.0,285.75,276.0,287.0833333333333,311.96153846153845,15.152007567755717,18.89822365046179,30.395748307148022,298.0,298.0,8739391633.150286,22219069337.063374,27,7.0,3.0,2022.0,-0.12053668025532283,-0.992708874098054,-0.4999999999999997,-0.8660254037844388,21410978.973381933,0.0065573770491803,1.5416118421052634,39.0,22.59972616133392
2022-07-11,325,6.0,4.477107692307692,4.4,78.7934,2,234,325.0,6462558225.856113,304.0,265.0,284.0,298.0,261.0,302.0,307.0,6530348586.88149,6282624831.002699,10800629817.001348,242.0,222.0,287.75,278.875,284.9166666666667,312.61538461538464,17.327723451163262,21.357083134173937,27.88110579955603,304.0,304.0,6949570430.583886,21714748071.702236,28,7.0,3.0,2022.0,-0.23931566428755743,-0.9709418174260521,-0.4999999999999997,-0.8660254037844388,19823798.238822434,0.0061349693251533,1.5228923076923078,21.0,22.58929108669876
2022-07-18,303,6.8,4.524752475247524,4.4,76.9401386138614,3,236,303.0,25963247265.214325,325.0,304.0,265.0,284.0,281.0,348.0,281.0,6462558225.856113,6530348586.88149,4184678487.449992,234.0,242.0,294.5,286.875,286.8333333333333,314.1923076923077,25.82634314028979,25.323267110364657,29.88107742165206,325.0,325.0,5865052532.797577,20040880015.99293,29,7.0,3.0,2022.0,-0.3546048870425356,-0.9350162426854148,-0.4999999999999997,-0.8660254037844388,85405418.63557343,0.0098684210526315,2.2752475247524755,-22.0,23.97994780825593
2022-07-25,231,5.9,4.481212121212121,4.4,83.20013810961039,1,188,231.0,3761913914.56122,303.0,325.0,304.0,265.0,242.0,257.0,292.0,25963247265.214325,6462558225.856113,6282624831.002699,236.0,234.0,299.25,289.625,283.0833333333333,311.46153846153845,24.98499549729784,25.784477611817262,23.68911653954656,325.0,325.0,11309694727.238659,19001252920.13394,30,7.0,3.0,2022.0,-0.46472317204376806,-0.8854560256532101,-0.4999999999999997,-0.8660254037844388,16215146.183453536,0.0043103448275862,1.418787878787879,-72.0,22.0481936849375
2022-08-01,304,7.0,4.522828947368422,4.4,81.72152402536513,3,230,304.0,40071416469.95934,231.0,303.0,325.0,304.0,296.0,281.0,321.0,3761913914.56122,25963247265.214325,6530348586.88149,188.0,236.0,290.75,288.25,280.9166666666667,306.46153846153845,41.10454151712833,28.80352161008922,27.217836175210216,325.0,325.0,10679516998.12829,9709454315.639284,31,8.0,3.0,2022.0,-0.5680647467311556,-0.8229838658936566,-0.8660254037844385,-0.5000000000000004,131381693.344129,0.0098360655737704,2.4771710526315784,73.0,24.41392911088131
2022-08-08,285,5.9,4.484771929824562,4.4,84.97268771929825,0,199,285.0,5076270573.1502695,304.0,231.0,303.0,325.0,298.0,261.0,342.0,40071416469.95934,3761913914.56122,6462558225.856113,230.0,188.0,290.75,289.25,282.8333333333333,305.03846153846155,41.10454151712833,29.24648941081925,28.02217736440907,325.0,325.0,19064783968.897755,13007177199.740816,32,8.0,3.0,2022.0,-0.663122658240795,-0.7485107481711013,-0.8660254037844385,-0.5000000000000004,17749197.808217727,0.0,1.4152280701754387,-19.0,22.347842689978044
2022-08-15,266,6.6,4.545864661654136,4.4,93.0478373215752,2,222,266.0,18139448781.17362,285.0,304.0,231.0,303.0,284.0,281.0,858.0,5076270573.1502695,40071416469.95934,25963247265.214325,199.0,230.0,280.75,287.625,284.8333333333333,303.2692307692308,34.29650127928494,29.051370756939548,27.165597673706223,304.0,325.0,18718212055.721294,12291632294.259432,33,8.0,3.0,2022.0,-0.7485107481711011,-0.6631226582407952,-0.8660254037844385,-0.5000000000000004,67938010.4163806,0.0074906367041198,2.054135338345864,-19.0,23.621354894301458
2022-08-22,261,5.6,4.496628352490421,4.4,86.61034865900383,2,200,261.0,3593025194.9164133,266.0,285.0,304.0,231.0,265.0,242.0,455.0,18139448781.17362,5076270573.1502695,3761913914.56122,222.0,199.0,271.5,285.375,283.5833333333333,300.84615384615387,31.139471200819386,30.052038200428584,27.697910434258723,304.0,325.0,16762262434.711117,14035978580.974884,34,8.0,3.0,2022.0,-0.8229838658936564,-0.5680647467311559,-0.8660254037844385,-0.5000000000000004,13713836.621818371,0.0076335877862595,1.1033716475095785,-5.0,22.002260357554295
2022-08-29,262,6.2,4.479503816793893,4.4,106.27569847328245,0,205,262.0,8360263047.941599,261.0,266.0,285.0,304.0,304.0,296.0,377.0,3593025194.9164133,18139448781.17362,40071416469.95934,200.0,222.0,279.0,284.875,285.1666666666667,299.5,19.612920911140694,30.46983285621588,25.565720420243128,304.0,325.0,16720040254.799915,13699778626.464098,35,8.0,3.0,2022.0,-0.8854560256532096,-0.4647231720437691,-0.8660254037844385,-0.5000000000000004,31788072.425633457,0.0,1.720496183206107,1.0,22.846755728732404
2022-09-05,279,6.9,4.515243834057348,4.4,91.35792937248029,2,222,279.0,39520463452.59589,262.0,261.0,266.0,285.0,325.0,298.0,348.0,8360263047.941599,3593025194.9164133,5076270573.1502695,205.0,200.0,268.5,279.625,282.3333333333333,297.88461538461536,11.210114480533203,30.32178613284071,26.13368892769776,285.0,325.0,8792251899.295479,13928517934.096613,36,9.0,3.0,2022.0,-0.9350162426854147,-0.3546048870425359,-1.0,-1.8369701987210287e-16,141144512.3306996,0.0071428571428571,2.384756165942652,17.0,24.40008443682199
2022-09-12,318,7.6,4.533867924528302,4.5,94.40943396226416,1,247,318.0,262946449647.48032,279.0,262.0,261.0,266.0,303.0,284.0,347.0,39520463452.59589,8360263047.941599,18139448781.17362,222.0,205.0,267.0,273.875,280.75,296.5,8.286535263103646,24.239504356083415,25.6696672783617,279.0,304.0,17403300119.156883,18060756087.439083,37,9.0,3.0,2022.0,-0.970941817426052,-0.23931566428755774,-1.0,-1.8369701987210287e-16,824283541.2146719,0.0031347962382445,3.066132075471698,39.0,26.295216234888255
2022-09-19,319,7.6,4.5200000000000005,4.4,80.56214106583072,6,263,319.0,317074255455.3159,318.0,279.0,262.0,261.0,231.0,265.0,290.0,262946449647.48032,39520463452.59589,3593025194.9164133,247.0,222.0,280.0,275.75,283.5833333333333,297.03846153846155,26.64582518894834,27.212129648375846,27.845216117064638,318.0,318.0,78605050335.73355,47683656385.222336,38,9.0,3.0,2022.0,-0.992708874098054,-0.12053668025532357,-1.0,-1.8369701987210287e-16,990857048.2978623,0.01875,3.079999999999999,1.0,26.48240182773446
2022-09-26,329,6.8,4.52048632218845,4.5,84.03181458966566,4,221,329.0,24856979691.04504,319.0,318.0,279.0,262.0,304.0,304.0,314.0,317074255455.3159,262946449647.48032,8360263047.941599,263.0,247.0,294.5,286.75,288.0833333333333,292.5,28.571547618799503,24.152787475924217,28.91196145458643,319.0,319.0,156975357900.83344,86847699077.81668,39,9.0,3.0,2022.0,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210287e-16,75324180.88195467,0.0121212121212121,2.2795136778115497,10.0,23.936404422970952
2022-10-03,532,6.5,4.548778195488722,4.5,49.39316917293233,4,248,489.0,15551601892.175516,329.0,319.0,318.0,279.0,285.0,325.0,270.0,24856979691.04504,317074255455.3159,39520463452.59589,221.0,263.0,311.25,289.875,290.1666666666667,292.2307692307692,22.066188313042673,28.012433463936123,30.98924544633686,329.0,329.0,161099537061.60928,84945894480.45238,40,10.0,4.0,2022.0,-0.992708874098054,0.1205366802553232,-0.8660254037844386,0.5000000000000001,29177489.478753313,0.0075046904315197,1.9512218045112784,203.0,23.467429485904205
2022-10-10,242,6.2,4.50909090909091,4.5,77.74540495867768,3,192,242.0,5805494548.651563,532.0,329.0,319.0,318.0,266.0,303.0,287.0,15551601892.175516,24856979691.04504,262946449647.48032,248.0,221.0,374.5,320.75,307.4166666666667,298.5769230769231,105.11739469120542,89.81528664033613,76.43352231405609,532.0,532.0,155107321671.50418,86255310895.33054,41,10.0,4.0,2022.0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,23890924.06852495,0.0123456790123456,1.6909090909090905,-290.0,22.482070642205912
2022-10-17,273,6.4,4.49007326007326,4.4,84.88871794871794,3,231,273.0,9541771022.870377,242.0,532.0,329.0,319.0,261.0,231.0,278.0,5805494548.651563,15551601892.175516,317074255455.3159,192.0,248.0,355.5,317.75,302.3333333333333,295.1923076923077,123.92067355099927,92.27250015965923,78.74739052915653,532.0,532.0,90822082896.79701,84713566616.26529,42,10.0,4.0,2022.0,-0.9350162426854148,0.35460488704253557,-0.8660254037844386,0.5000000000000001,34823981.835293345,0.010948905109489,1.9099267399267408,31.0,22.978944947092412
2022-10-24,271,6.7,4.490922509225092,4.4,94.61226199261992,3,218,271.0,14888582975.848225,273.0,242.0,532.0,329.0,262.0,304.0,229.0,9541771022.870377,5805494548.651563,24856979691.04504,231.0,192.0,344.0,319.25,305.8333333333333,294.0769230769231,130.4019427258147,91.31069410065223,76.18020899435902,532.0,532.0,13938961788.685623,85457159844.75954,43,10.0,4.0,2022.0,-0.8854560256532101,0.464723172043768,-0.8660254037844386,0.5000000000000001,54737437.41120671,0.0110294117647058,2.2090774907749084,-2.0,23.423860513018933
2022-10-31,287,6.4,4.510348432055749,4.5,97.03254703832752,2,231,287.0,11898918525.18188,271.0,273.0,242.0,532.0,279.0,285.0,249.0,14888582975.848225,9541771022.870377,15551601892.175516,218.0,231.0,329.5,320.375,303.0833333333333,291.11538461538464,135.74117528099814,90.55690791667193,76.84513154666482,532.0,532.0,11446862609.886421,86273199835.74786,44,10.0,4.0,2022.0,-0.822983865893657,0.5680647467311548,-0.8660254037844386,0.5000000000000001,41315689.3235482,0.0069444444444444,1.8896515679442514,16.0,23.19971335278126
2022-11-07,241,6.1,4.503360995850622,4.4,105.23726141078838,4,201,241.0,7079838975.046689,287.0,271.0,273.0,242.0,318.0,266.0,272.0,11898918525.18188,14888582975.848225,5805494548.651563,231.0,218.0,268.25,321.375,303.25,292.2692307692308,18.892238265135813,90.07764507832769,76.80450389255695,287.0,532.0,10533691768.138012,82820506719.8211,45,11.0,4.0,2022.0,-0.7485107481711011,0.6631226582407952,-0.5000000000000004,0.8660254037844384,29255532.954738386,0.0165289256198347,1.5966390041493774,-46.0,22.680517000897172
2022-11-14,268,7.3,4.569776119402985,4.5,136.7611156716418,5,204,268.0,185348814759.7295,241.0,287.0,271.0,273.0,319.0,261.0,314.0,7079838975.046689,11898918525.18188,9541771022.870377,201.0,231.0,268.0,311.75,301.1666666666667,290.7307692307692,19.356308187943842,94.49527577004667,78.23255929172527,287.0,532.0,10852277874.736794,50837180385.76691,46,11.0,4.0,2022.0,-0.6631226582407955,0.7485107481711007,-0.5000000000000004,0.8660254037844384,689029051.1514107,0.0185873605947955,2.7302238805970145,27.0,25.94550537192184
2022-11-21,284,6.9,4.510598591549296,4.4,82.12615538519015,4,247,284.0,26863436534.904587,268.0,241.0,287.0,271.0,329.0,262.0,261.0,185348814759.7295,7079838975.046689,14888582975.848225,204.0,201.0,266.75,305.375,301.75,291.0,19.085334683992183,95.64956500535855,77.93135090928061,287.0,532.0,54804038808.95157,34371500298.8186,47,11.0,4.0,2022.0,-0.5680647467311559,0.8229838658936564,-0.5000000000000004,0.8660254037844384,94257672.0522968,0.0140350877192982,2.3894014084507047,16.0,24.01403196237076
2022-11-28,377,7.0,4.563740053050398,4.5,69.81981875828913,4,256,377.0,42526279226.92782,284.0,268.0,241.0,287.0,532.0,279.0,276.0,26863436534.904587,185348814759.7295,11898918525.18188,247.0,204.0,270.0,299.75,303.5833333333333,291.11538461538464,21.055482263138227,95.38455999643921,77.16624124498203,287.0,532.0,57797752198.71565,34622307404.30105,48,11.0,4.0,2022.0,-0.4647231720437684,0.88545602565321,-0.5000000000000004,0.8660254037844384,112503384.19822174,0.0105820105820105,2.436259946949602,93.0,24.473388056561376
2022-12-05,301,6.8,4.522325581395349,4.4,88.53502990033222,1,238,301.0,21271471003.788296,377.0,284.0,268.0,241.0,242.0,318.0,356.0,42526279226.92782,26863436534.904587,7079838975.046689,256.0,247.0,292.5,280.375,311.75,296.3076923076923,59.06211419627077,42.61434198550016,79.47912819213481,377.0,377.0,65454592374.15214,37994142071.14509,49,12.0,4.0,2022.0,-0.35460488704253595,0.9350162426854147,-2.4492935982947064e-16,1.0,70435334.44963011,0.0033112582781456,2.2776744186046507,-76.0,23.780632622431444
2022-12-12,268,6.0,4.525634328358209,4.4,108.41307089552238,3,225,268.0,7193081982.295365,301.0,377.0,284.0,268.0,273.0,319.0,392.0,21271471003.788296,42526279226.92782,185348814759.7295,238.0,256.0,307.5,287.75,310.3333333333333,296.5,48.2528064814196,40.052643929137886,79.50909991753743,377.0,377.0,69002500381.33755,39927389128.037186,50,12.0,4.0,2022.0,-0.2393156642875578,0.970941817426052,-2.4492935982947064e-16,1.0,26740081.71857013,0.0111524163568773,1.4743656716417908,-33.0,22.696385565416527
2022-12-19,243,6.3,4.528559670781894,4.5,87.61498065843621,3,202,243.0,6894389985.226769,268.0,301.0,377.0,284.0,271.0,329.0,327.0,7193081982.295365,21271471003.788296,26863436534.904587,225.0,238.0,307.5,287.125,306.0833333333333,295.34615384615387,48.2528064814196,40.353571270529876,80.36220089901292,377.0,377.0,24463567186.979015,39633802997.9653,51,12.0,4.0,2022.0,-0.12053668025532363,0.992708874098054,-2.4492935982947064e-16,1.0,28255696.660765447,0.0122950819672131,1.7714403292181062,-25.0,22.65397387237451
2022-12-26,245,6.4,4.5558367346938775,4.5,90.73454693877552,3,188,245.0,8419325308.714128,243.0,268.0,301.0,377.0,287.0,532.0,304.0,6894389985.226769,7193081982.295365,42526279226.92782,202.0,225.0,297.25,283.625,298.9166666666667,293.7692307692308,58.231577916682475,43.074478688496434,81.95171342524397,377.0,377.0,19471305549.559563,38634528874.13762,52,12.0,4.0,2022.0,6.432490598706546e-16,1.0,-2.4492935982947064e-16,1.0,34224899.628919214,0.0121951219512195,1.8441632653061228,2.0,22.853795532502474
2023-01-02,289,6.1,4.494740484429066,4.4,100.1625259515571,2,246,289.0,5409365330.90451,245.0,243.0,268.0,301.0,241.0,242.0,287.0,8419325308.714128,6894389985.226769,21271471003.788296,188.0,202.0,264.25,278.375,275.0,293.0,26.998456746019066,45.115526310636476,37.649097538380936,301.0,377.0,10944567070.00614,38199579722.07915,1,1.0,1.0,2023.0,0.12053668025532305,0.992708874098054,0.4999999999999999,0.8660254037844387,18652983.899670724,0.0068965517241379,1.6052595155709337,44.0,22.411397609042123
2023-01-09,292,7.6,4.522465753424657,4.4,87.80796575342465,1,236,292.0,288003373518.27924,289.0,245.0,243.0,268.0,268.0,273.0,284.0,5409365330.90451,8419325308.714128,7193081982.295365,246.0,188.0,261.25,284.375,278.9166666666667,292.4230769230769,21.700614430625286,42.55395734493215,36.32544395857888,289.0,377.0,6979040651.7851925,37990770516.56138,2,1.0,1.0,2023.0,0.23931566428755774,0.970941817426052,0.4999999999999999,0.8660254037844387,982946667.2978814,0.0034129692832764,3.0775342465753424,3.0,26.386238030622362
2023-01-16,280,6.3,4.496571428571428,4.4,110.92604642857144,3,233,280.0,8815974850.594725,292.0,289.0,245.0,243.0,284.0,271.0,374.0,288003373518.27924,5409365330.90451,6894389985.226769,236.0,246.0,267.25,287.375,280.5,291.15384615384613,26.88710967483605,42.07794637846043,36.45794588538683,292.0,377.0,77181613535.78116,50822590361.3801,3,1.0,1.0,2023.0,0.3546048870425356,0.9350162426854148,0.4999999999999999,0.8660254037844387,31373575.980764143,0.0106761565836298,1.8034285714285714,-12.0,22.899831236766097
2023-01-23,360,7.0,4.505222222222223,4.4,85.89190277777777,3,271,360.0,54053149465.29619,280.0,292.0,289.0,245.0,377.0,287.0,361.0,8815974850.594725,288003373518.27924,8419325308.714128,233.0,236.0,276.5,286.875,281.25,290.2692307692308,21.610182784974214,42.14748763907208,36.33712101469157,292.0,377.0,77662009752.12315,48566657650.84136,4,1.0,1.0,2023.0,0.4647231720437685,0.8854560256532099,0.4999999999999999,0.8660254037844387,149731715.97034955,0.0083102493074792,2.4947777777777773,80.0,24.71323364883072
2023-01-30,328,6.4,4.4764939024390245,4.4,84.76473780487805,2,267,328.0,10837108444.475,360.0,280.0,292.0,289.0,301.0,241.0,341.0,54053149465.29619,8815974850.594725,5409365330.90451,271.0,233.0,305.25,284.75,287.3333333333333,295.2307692307692,36.85444342274071,37.078102894912696,42.90440395562971,360.0,360.0,89070465791.26866,50007516430.63741,5,1.0,1.0,2023.0,0.5680647467311558,0.8229838658936564,0.4999999999999999,0.8660254037844387,32939539.344908815,0.0060790273556231,1.923506097560976,-32.0,23.106242048801764
2023-02-06,476,7.8,4.49327731092437,4.4,62.75501470588235,1,406,476.0,699724904132.9015,328.0,360.0,280.0,292.0,268.0,268.0,331.0,10837108444.475,54053149465.29619,288003373518.27924,267.0,271.0,315.0,288.125,294.5833333333333,296.15384615384613,36.27671429443405,39.89069888010082,41.6968678425462,360.0,360.0,90427401569.66129,48703221110.72324,6,2.0,1.0,2023.0,0.6631226582407952,0.7485107481711011,0.8660254037844386,0.5000000000000001,1466928520.194762,0.0020964360587002,3.30672268907563,148.0,27.27395310065297
2023-02-13,407,6.1,4.435700245700246,4.4,62.537845208845205,0,346,407.0,6599863888.660161,476.0,328.0,360.0,280.0,243.0,284.0,329.0,699724904132.9015,10837108444.475,8815974850.594725,406.0,267.0,361.0,314.125,311.9166666666667,303.5,83.41862302068203,76.17918257071864,65.86826844451554,476.0,476.0,193357784223.31683,135269698879.54901,7,2.0,1.0,2023.0,0.7485107481711011,0.6631226582407953,0.8660254037844386,0.5000000000000001,16176136.982010199,0.0,1.664299754299754,-69.0,22.610314862987376
2023-02-20,297,6.3,4.525185185185185,4.4,93.06937365517172,4,244,297.0,10435279552.688568,407.0,476.0,328.0,360.0,245.0,377.0,296.0,6599863888.660161,699724904132.9015,54053149465.29619,346.0,406.0,392.75,334.625,322.1666666666667,308.9230769230769,64.287764517571,76.37115667206176,70.53410952199353,476.0,476.0,192803756482.83322,135232883117.47818,8,2.0,1.0,2023.0,0.8229838658936564,0.5680647467311559,0.8660254037844386,0.5000000000000001,35017716.6197603,0.0134228187919463,1.7748148148148148,-110.0,23.068458167120426
2023-02-27,314,6.9,4.495222929936306,4.4,82.77478672372612,4,255,314.0,31884876932.20744,297.0,407.0,476.0,328.0,289.0,301.0,304.0,10435279552.688568,6599863888.660161,10837108444.475,244.0,346.0,377.0,341.125,315.5,310.3076923076923,80.62671186813128,69.56279280518557,68.63540035446835,476.0,476.0,181899289004.68134,135484877397.97499,9,2.0,1.0,2023.0,0.8854560256532099,0.4647231720437686,0.8660254037844386,0.5000000000000001,101221831.53081727,0.0126984126984126,2.4047770700636946,17.0,24.185397656998102
2023-03-06,331,6.9,4.499123867069486,4.4,103.7813771906284,4,277,331.0,41824799832.645706,314.0,297.0,407.0,476.0,292.0,268.0,315.0,31884876932.20744,10435279552.688568,699724904132.9015,255.0,244.0,373.5,344.25,316.5833333333333,312.3076923076923,83.70782520170975,67.4150258791447,68.48816531254695,476.0,476.0,187161231126.6144,138794316348.13788,10,3.0,1.0,2023.0,0.9350162426854148,0.35460488704253557,1.0,6.123233995736766e-17,125978312.74893285,0.0120481927710843,2.400876132930514,17.0,24.456755298001408
2023-03-13,312,5.9,4.46576923076923,4.4,92.83133653846154,2,272,312.0,5658265024.595137,331.0,314.0,297.0,407.0,280.0,243.0,304.0,41824799832.645706,31884876932.20744,6599863888.660161,277.0,255.0,337.25,349.125,321.8333333333333,314.3076923076923,48.527483621826725,64.4414185797571,66.81974848709594,407.0,476.0,22686205051.55047,108021994637.43367,11,3.0,1.0,2023.0,0.970941817426052,0.23931566428755804,1.0,6.123233995736766e-17,18077524.040240053,0.0063897763578274,1.43423076923077,-19.0,22.456383149590422
2023-03-20,277,7.0,4.479097472924188,4.4,79.61386281588447,5,225,277.0,53096349783.0225,312.0,331.0,314.0,297.0,360.0,245.0,437.0,5658265024.595137,41824799832.645706,10435279552.688568,272.0,277.0,313.5,353.125,327.5833333333333,314.0769230769231,13.916417163431863,60.40444047064309,62.23044904127528,331.0,476.0,22450805335.534214,107627280909.18372,12,3.0,1.0,2023.0,0.992708874098054,0.120536680255323,1.0,6.123233995736766e-17,190994063.96770683,0.0179856115107913,2.520902527075812,-35.0,24.695374020534317
